,author,0,1,2,3,4,5,6,7,8,9,10,11,12,13
train,dean-c,67.50411993035308,-12.17505949490214,28.22621642296897,-5.313969016147029,-7.173864370150911,-3.5131143810489287,-0.489749067708174,-1.5274218624702278,-2.2253804007023508,1.7391187563557737,-1.431973052825114,1.4188846820937213,-1.744703364343741,-1.3982133833060704
train,dean-c,1.0044151370474241,0.1615255535344234,0.8713089625888719,-0.3069520905918798,1.6071900428845813,1.6664632985440337,-0.526411205918028,1.083458019140027,0.6918341617931525,-1.494910158544957,-0.40525176881834707,0.030626422285885413,-1.3644880870740992,-1.1238664501781734
train,dean-c,13.56209546209481,1.5748672163873252,3.305464716198423,1.5186574302401297,0.9384588623428157,3.5223150759093094,1.8291776175052248,1.2872959760881513,6.668890545777833,-0.14281745434753865,-8.594343819795489,0.42053570392573064,8.526865461406427,-2.19695062637674
train,dean-c,16.515357249792054,-5.082489382541892,5.514366487139984,-0.8537796345299862,0.4164490866051842,4.416137832120367,-1.307675463776049,2.819084893998386,0.5526364841552519,-4.045123396509551,-1.0076406454210296,-7.988370831836955,-1.5489981984043883,6.692830792248474
train,dean-c,25.47655295755642,-4.557221312871196,2.217467277629246,-6.307033107263503,4.084446353449708,-2.0040406102847226,2.2070589132164216,9.741598238824054,6.241908520894733,2.8690619032005067,5.661083975267864,4.888273548211437,1.7302952035646904,3.072116437354567
train,dean-c,0.8925768275139584,0.07971510297842471,0.6241649219501552,-0.22645013118405338,1.5119108006014887,1.2012678154527152,-0.5993492238855704,0.7322143449626175,0.4895201214413476,-1.1991695275915164,-0.45335220958963823,0.12754059274822696,-1.010115986514739,-0.6228559879726553
train,dean-c,1.5850111539818148,0.11841890189359026,0.5522907515591586,-0.47179244092719963,0.9435394945320923,1.5231742559938402,-0.47277584402708467,1.1044141300906776,0.47928829112030125,-1.2091582014505804,-0.6764291344210455,0.03703731011034608,-0.9792997244269703,-0.5810411689637413
train,dean-c,11.414025000574108,-0.23984333260288,1.1889863536530698,-4.1559706769371,15.865197216578313,-3.091372283236823,-0.7581653550117082,-0.3424936906989353,-4.859934772881152,-0.34648259464729436,-1.489451861091804,-0.22798207679957117,2.201069438880935,0.04362355001576926
train,dean-c,2.6067042940184124,1.363188851035745,0.282231241116391,0.7476761269443555,1.659130121873158,1.8470177128009015,-1.1720424299082133,1.6361984677461436,0.9352023547564748,-1.333330203207984,-0.5084083402068899,0.21560398285752277,-1.9182591201951973,-1.1401633208824016
train,dean-c,7.298201880928707,2.060630526256103,1.137416478293096,0.825567304165837,2.1254860100915924,2.3204229791064774,-1.0829660093487503,1.8425578862983483,0.3166608408122537,-2.1662380685903186,-1.1648071234051882,-0.18248384482573776,-2.0356172732224977,-1.9332737301679916
train,dean-c,5.364468734731723,0.8030700622485557,-0.9228080176977537,-1.6789113264337776,5.1125151286446275,2.373745995999349,-1.5940201848822813,3.4113569159655626,0.15760154430702095,-2.0025539667424326,2.032882346406871,1.2888091345232844,-3.6565034876794273,-6.311390085317041
train,dean-c,1.8197907091030519,0.5906382903399633,0.3367246311666034,-0.4637839384524223,1.697738654440073,1.44717372296049,-0.20380740778241915,1.0199963760820028,0.6820097561474325,-1.1999015016026102,-0.31760369011530615,0.14613474556490194,-1.4305464572185458,-0.4712630149067348
train,dean-c,4.300074386581461,1.0733583688688828,0.9053129819505225,-0.13647722232293,1.2426844730217455,2.269460451638612,-1.003251480231082,0.4329601202853668,0.6666636451455674,-1.7320668602621216,-0.7452732671720645,0.22662020066750652,-1.2535150693709292,-0.061420651743242856
train,dean-c,12.696767811593043,-1.6789254921630543,6.214452163421368,-1.9501671756157948,3.016563135513077,1.6798158313550027,2.867696098054004,0.08302260480823075,1.7882350694229423,-3.4165824386551193,-0.27135697098863726,-3.5069654807007167,-0.7678431623897103,-2.5303985725867935
train,dean-c,5.794160693536761,-0.7158358432289312,1.9230975860413928,0.02940518740845453,1.2878627826663784,1.983970183889045,0.2536538436448239,0.22099218738680956,0.6482112315125581,-1.5983688794314959,0.4442558851080052,-0.49286215655534643,0.0831228737348665,0.13640514351968558
train,dean-c,14.588232419621777,0.03829443449637668,0.7438544147199446,-4.62377696640937,16.299297539641678,-3.490849338905262,-0.47704474166621796,-0.20851427541987677,-5.391648901245107,-0.1062237582554441,-1.1982849370933484,0.1508737674317895,2.549163307828194,0.6344242084706322
train,dean-c,16.753812760717995,4.550339718507706,3.010276920643574,0.6206768860734823,3.439977865390498,15.560825233262353,1.3638004366320498,-0.6767698751749128,-3.78762079353106,8.408359894346239,1.048974372565338,0.8290666515244492,-0.2331826125384301,0.49500278026740296
test,dean-c,0.936712587586912,-0.10522396383819317,0.2863323950353978,-0.009888047616363714,1.0489398511566546,1.2154347866005084,-0.2536745259289969,0.6063735677644757,0.45242511107287403,-1.4540474462358932,-0.4761472787284656,0.40279022971265654,-1.212374510145965,-0.2926522462700781
test,dean-c,108.00534758128612,-18.399190411754976,-18.362540707041354,5.404472774878446,-3.0747550441980733,0.23840692760488436,-5.500043106091602,-0.42916546109789094,-0.6323785097521066,0.36577995084911524,0.9510972497919482,-0.9816079709283048,1.7748886013625536,-1.114923450011922
test,dean-c,44.78547761711322,-2.8749008833777614,-9.166108354703262,0.7241195042072858,2.603641089092625,-1.6778810274012672,13.670608392981146,-2.9323058762522147,0.9428456917607742,0.06294080385880384,-2.8795899423783924,0.8914524179723221,-5.006192148962662,0.6534790247479261
test,dean-c,1.0310703320002166,0.058050262765654864,0.5783284887464643,0.3758093552955359,0.9071530005105836,1.0860666216558799,0.09424246587558464,0.07725363068909999,0.549664342789699,-1.019764442174985,-0.32173587458117964,0.3914355029291856,-0.7911122142272051,-0.017468134468265006
test,dean-c,6.952306998843307,-2.9194649765301,-0.6419736671302502,-1.5509230626843646,1.71298661950082,0.5491819696397662,-0.5013375274998356,3.212803282609269,-0.9583926302409027,-2.2197304666515016,-0.020386644532862423,0.23077583350750777,-0.7447012934869167,1.3697714991445262
test,dean-c,9.869884424703072,2.524793569682194,1.4080736318887463,2.63890549310805,-0.26141085717637225,3.686067018318195,-2.6513095129189934,-5.038531663716145,-0.5217917919903944,-6.308161990027825,-1.1885171834075376,10.018463698406547,-0.34507454160951145,4.049595342106481
train,may-l,63.3669509256327,-31.091798170471176,40.446258612812585,-8.3000912868091,-2.8024248260622966,-22.296863161729465,-4.750781865643219,-2.4550991376753073,1.8017716083857198,0.05093693143556122,0.18904962092613015,-0.5912918626204495,0.21235833274129767,-0.4999603377838768
train,may-l,89.24664471536587,-25.4345940084876,-11.151094139903162,37.55249061275617,-12.629193644238514,3.029141869899404,-2.8568015259974735,1.391633359888364,0.04271254415547698,-0.868454383740498,-1.044924625323595,0.25534469430203827,1.0948764855840145,0.11436134046261971
train,may-l,15.922871512101516,-1.7496150193312066,-5.150917122378091,-0.34222918547169856,2.7187675767288217,-2.101189117669751,0.5393006480905637,-3.777014554060959,0.6096230725142775,-0.40216445771507353,-1.4994673819552142,-1.8377866908347487,-3.065212121780555,8.21649084387639
train,may-l,11.814791140775462,-0.808583300002326,-2.5856488463748835,-1.624361552535691,0.8599149476588,-0.7273256442080684,1.1271191093748572,-2.00287230760967,1.7354652282996688,2.2436600832982565,-1.6157783162051758,-2.185629596273586,-0.5703153308761367,2.642737416261844
train,may-l,21.25850461814076,-2.8884711517506028,-7.506100981792775,-2.2084460709231757,7.2062211503075675,-3.7651367048837887,1.0896697385780894,-6.607995957554443,0.2824762904956704,0.7375263001693841,0.12822344903943017,-3.207010227468522,-0.027030187112165125,1.1190175561663658
train,may-l,10.754031723356901,2.9121945079645557,-3.8816329072360864,-3.404785132932819,-5.424132205121805,-2.3579504745738067,6.8447240459945835,-1.1951791254198247,-0.6372199380487947,-0.7192913175364521,0.24760857119228707,0.2170572118674621,-0.1210146130181117,0.6710505312470632
train,may-l,34.602377162181,7.090900063842393,-6.9579984963218715,-8.99609757318443,-19.07600160885641,-5.816028089710327,24.483729831990228,-2.1439282070728454,-1.864017990014521,0.6298259909127926,0.7893624011390835,3.5773703706034135,-0.46429063821220623,-0.4152822437208438
train,may-l,75.14971317240308,-8.04685631695574,-34.71169266141787,-6.19089688825621,19.261388785037553,-8.99940732414313,0.42365009865334635,-3.6807508807716833,-0.06432575638831715,4.346902170672576,5.229828192773094,1.6429110522813155,0.22942687655887936,-3.726038210479741
train,may-l,6.855886036308017,0.8032047019616637,-1.4350109394825241,-2.2374192755885147,-2.1853614202769935,-0.7633397724373335,-1.1173077168513426,-1.615010090701254,1.363873411717397,-1.0189861443815826,-1.283588945883264,-0.7202111989854173,-0.5543363098276175,-0.7816069251119866
train,may-l,8.078695574655917,0.8552439580693882,-1.7175350639457974,-2.6274197821691656,-1.8883506379165769,0.856506641136531,-0.3520253823424878,-0.9712619101884387,2.2827691509790484,0.2575330638241417,-2.5249881797235822,-1.3515743694100593,-0.12338648532456359,-0.8700138298906335
train,may-l,5.899707715548618,-0.033206488681959766,-2.9561762052676674,-1.0629593129834016,0.12684336318480594,-0.6545551956480609,-0.6347595865327924,-1.2011371449472914,0.02769850215432472,-0.330119038903458,-0.9312193851908006,-1.197343615348714,-0.9644622371284268,2.005732802118205
train,may-l,21.870317115348367,-3.148941390482471,-0.24559819531676017,-6.015478099043632,-2.65806652504075,2.4551796325999447,-3.124778741965396,7.000094187644721,-3.3707121971221405,-0.9735455833917198,-1.3109685919682759,1.7700866276817973,-7.439291790040582,-3.4094660647095765
train,may-l,9.206407168936451,1.7453442706151536,-4.19211179643208,-3.0688055578786404,-1.0914143037846724,-0.3273126406145241,0.2617466623154352,-1.7232818454350314,0.5045756421338115,-1.4401345500993754,-1.5471882365030682,-1.4968248934383743,0.4933371299266554,-0.8084489347951921
train,may-l,3.6981783697348094,2.248680095456975,-1.9811325247880667,-3.7015765429792538,-3.3871687257910303,1.915459356822757,-2.220882854254436,-0.9778121930650653,-0.044625498454532314,-1.9549793927205297,-2.3189560618771066,-1.0789442298113625,-1.191216997599814,1.3187086383473587
train,may-l,3.3669579203124336,1.5452822325991964,-1.8596280228271722,-3.1443908247036982,-2.8762409584942183,1.4679939198414833,-1.154333512053361,-0.6808156669770035,0.86019148139935,-1.9264935597758812,-1.6717285874149395,-0.643075272632268,-0.6291264825854314,1.2172386313794537
train,may-l,0.8713670912513981,0.4053302523695354,-0.5959798055142664,-1.2119647893143237,-0.7393055329537489,0.6327878232109412,-0.43649199917828974,-0.3171864977472,0.6998759198981103,-0.7897736750896518,-0.687220392194054,-0.6141124409411405,-0.7162768827361898,0.268231805993374
train,may-l,12.226816703854007,0.20179217664555982,-3.024146726647488,-5.540405215861804,-4.434607004515284,3.962159865897233,-1.6491292077730872,3.314101544019764,20.056862923708184,-3.9704857064147268,10.02749808685793,1.8004300215092581,2.86286016775556,4.019681988790639
train,may-l,58.37066336529077,-26.941613728794433,22.24109058185804,-7.975363845715901,8.840678091058656,27.152854794576445,6.721959563204744,-8.69861447807705,-2.7591824590573006,-0.2809740203481258,1.5199954560462687,1.2605092415669004,0.7386343615638337,0.20441021092883543
train,may-l,1.305520917323143,0.8717207743882893,-0.8547158157919865,-1.800540740429367,-0.9487876066859219,0.4381617849466109,-0.7365860130239807,-0.704880769660065,0.8656818829371542,-1.2059791534825648,-1.3003668869673288,-0.864544980235483,-0.1665421931058637,0.20214257184020223
train,may-l,1.4534260900476828,0.7198962245846962,-0.8061309372177596,-1.4939039826712452,-1.020719255147279,0.674658877011583,-0.6780205126428411,-0.5860948588624064,0.6378566409164227,-1.120241876792055,-1.075944128072836,-1.134382536434348,-0.2874149335251067,0.08263414885432484
train,may-l,10.079024743493616,-1.226143466828095,-0.9632469058039123,-1.9030304271788392,-3.3698557235970354,3.4015383785099003,-1.0636046875032037,-0.09115206998188995,9.039317437593445,-4.52769875553125,2.571456765506055,-1.7327125124507665,-9.96785362218942,-6.91533189288182
train,may-l,1.1737373684012378,1.2441774312488902,-0.3267577229744993,-1.2114819509373727,-0.6481389005252539,0.574771793345114,-0.6153398716816346,-0.5641861947973305,0.4131163107445207,-0.7764824474253924,-0.9557833702849767,-0.5149183420357579,-0.49365089555494546,0.33607807420171393
train,may-l,4.989159969939719,3.7121399423524633,-2.0314318649043366,-4.109689511950989,-4.525450417772493,2.5545777280289625,-2.595473519783873,0.13309677694334843,0.7214016257373517,-1.1356336122723443,-2.5415006182440583,-2.225645230572109,-1.8272962120049996,1.057705842767245
train,may-l,51.25977862221642,-5.214250543011753,-3.8486098648186777,-11.989274468012974,-1.6810730298102736,2.8097867990686005,-1.898016560161693,20.704918509357128,-9.761116658985989,-2.218585601608949,5.981405577655275,-4.817814597802406,-0.6875334169459824,3.9526370902781855
train,may-l,11.029354969826931,1.2063000720726744,-3.344412748605831,-3.3856846366218964,-0.24021296485544066,0.0806336206560583,-1.441277241015871,-0.6477120562498025,0.37874181018777536,-1.783493762807396,-3.0427481974475077,-1.163709288620775,-0.5985033208556045,0.12958336424195901
train,may-l,2.0731579589288645,1.5961916836171832,-1.2601504177240914,-2.58202588188955,-2.1567361150904762,1.1673113134815842,-1.2155702626801814,-0.9394560770265007,0.24772366658099226,-1.4300683035146717,-2.05816556415573,-1.0832294574482315,-0.47608812927734145,0.6265843578050317
train,may-l,4.19381620515765,2.352770581578674,-0.9300216727477346,-2.8156608824401608,-2.214801457269899,0.30991874061323094,-1.5383899678183912,-1.0170891905686672,0.5860787802697288,-1.8838637966458458,-2.3271918466611936,-0.9179250177506387,-0.27656685337425296,-0.07599179889000512
train,may-l,89.56976395867018,73.01210314270928,19.29407190975712,7.665843030887177,5.838128650552611,0.6049613147250384,-1.061088434909602,-0.17345655424430054,0.2480241225444243,0.14229650879112538,0.3286318609987559,0.7598157385580637,-0.10982606970165754,-0.10618156814548677
train,may-l,15.552174780081783,-0.46964642890820685,-4.815676549378384,-3.2176783705994016,1.3123346351497827,-0.40024394554749554,-1.5813867381161066,-2.593767092613399,1.197957320813042,-3.7396535683036816,-3.3617587759701117,-1.5345365261946644,1.5241269533635067,-1.855176578408325
train,may-l,13.725172154772718,-1.598257507607455,-3.889941442413,-3.4354466917772943,1.1177086609291864,-1.2757278148997644,-1.2872975700545097,-1.5634645011475956,1.2849373302716003,-3.378705889857133,-4.800596045972617,3.605619070204364,1.5452245457045348,1.9317838896552568
train,may-l,36.63226919408156,-4.743631106850191,-9.120168212409025,-11.037632369379498,2.8694591495410573,0.6756654599360122,-5.080258150724119,5.091441880305741,0.7587985885343701,-6.560506422577583,-8.268804831025196,11.570318758564216,1.8103282272373147,-0.2098862594187346
train,may-l,21.03402425107371,-1.2711547507544803,-5.919944537080227,-1.6563540737434914,0.799176392006801,0.06722364403449796,1.5359444832667575,-5.368467535893968,-0.4070665916777764,-2.876377114950781,-1.3295464308663478,-8.800938053420692,-2.8229406967751034,-2.4411994650349897
train,may-l,16.114122915641094,2.9668285120856104,-3.335905652406929,-6.801380751875047,-2.6923186133618056,1.2843754849667728,1.2367679241265859,2.6143332847549643,1.2006612313141896,-5.390710086014741,-2.0771170510614434,-8.081966450616243,10.99101369533809,-4.787326773220997
train,may-l,5.544115677169431,2.441371722890539,-3.2153206594916917,-1.7708961173476214,-1.7043182931091805,0.6036065165542415,-1.1328890962556109,-1.497571164613919,0.22718717216604353,-1.9490319512183725,-2.0083949632622526,-1.1645486349684635,-0.5503276769406992,0.679653611363457
test,may-l,2.2458909974600902,1.6390483626029775,-1.0308582963228994,-1.8843641946788523,-2.0501104935006613,0.9442298901384063,-1.1684693790987013,-0.35873879723493374,0.5985357608932815,-0.9791108109807265,-1.148590888182052,-1.1279845133290587,-0.6920673782241112,0.7595097883744165
test,may-l,25.11401858866332,-3.50874513832162,0.22776554174366392,-6.499234839925922,-2.312799440925048,5.245213117397662,0.2462660963289081,8.566795765196055,9.135730370310055,17.979923982420424,-7.811535089264439,-2.0679618005953877,0.41286497049592674,-0.7223079883010847
test,may-l,5.141127515898203,0.5373046075624717,-2.446851050215265,-0.8189166083863728,-1.449691527224404,-0.09554179636567847,-0.682371688453491,-0.6120658746040469,0.8373264109932459,-1.5478173925558207,-2.362919805749721,-0.5686231240685037,-1.2994888804580107,0.5465318091797354
test,may-l,13.222468901785394,3.7481360536557515,-5.486120949309417,-3.66819519903772,-3.9285009570168223,1.9685159920612063,-0.6945989915726752,-0.8173817887794715,2.5429025967000083,-2.0586061225150596,-5.900029643624236,-2.1673152485972125,-0.4292628734650488,0.5309097369891448
test,may-l,17.376064499238975,-1.1264805802413247,-6.2013533674192045,-1.5810888188117127,3.1286406155836506,-2.304909002145694,0.9238203584804843,-4.10671722791212,1.0336875539207857,-0.7233530305499841,-2.0181569938192134,-2.7196705797153617,-2.4248158179231774,8.482376631590522
test,may-l,2.834025075162422,1.860392580564805,-2.0540431399517147,-3.0662475849894437,-3.869537817598699,1.1624715463293072,-3.6268333246446507,-2.9614793961702177,-1.0387219148989593,0.6202183576828463,0.5196040414344011,-0.09986294370183553,0.7079435525817859,-0.202452570995739
test,may-l,6.645705687095755,4.288197075180063,-4.611698996320998,-5.719753836854034,-7.9027417166307705,1.7705367132468093,-6.872668412676708,-5.130892333341261,-2.8069657166486386,1.979462501572453,1.5958653408249404,0.3053694872484991,0.7807853914614895,-0.03960956457230468
test,may-l,16.76420901115933,8.439483752707806,-8.775996163867616,-12.007735372969748,-18.26917867468883,3.586948926383976,-14.690174642093828,-10.76211449633465,-5.479169041926103,5.486157444136796,5.240434559795835,1.8569109765662277,1.18977477826755,-0.11891011976373395
train,mccarty-d,1.1502565971034442,-0.710746680456191,-1.7776280343343043,-0.7981642206761428,-0.348109987180078,-0.3576716892697393,-0.11162643950050204,-1.2607234336327917,0.14809017660453086,-1.01151137299747,0.02895100466185824,1.1041800234306685,-0.4286243812295154,-0.7382898221728067
train,mccarty-d,3.2987569058013206,-1.221587059390831,-2.7806025603679103,-0.6782198521689617,-0.7487544134901105,-0.17042195222826217,-0.9295879820454348,-0.6098430450209105,1.069637481000188,-0.21993521581065573,-0.8094871478577754,-0.2894688462779298,-0.3370095332155872,-0.3608940933754233
train,mccarty-d,2.5797855658804503,-1.0717038593521058,-1.894925145796709,-0.7836277018235581,-0.7440696045318524,-0.19671627438569517,-0.9453752766478412,-1.0784569128211823,1.0526960446135578,0.1414528206959297,-0.42154614801532503,-0.31497863128728326,-0.4223148724121891,-0.4656192513056058
train,mccarty-d,17.6900807955633,-0.6095128190764082,-1.8480354450763192,1.785125942699862,-0.4138400059738128,0.36711116532918797,1.9314060380006244,-1.6126971649305162,2.578004764617474,-1.8348701738908624,0.03016183618783562,-1.1225626037302665,-2.224165795929352,-1.514472005254096
train,mccarty-d,28.036340908393612,-3.1888619983901774,-7.097744026402252,-5.61675381789479,-3.925534600181875,-2.7451559212415453,-7.010406533083481,1.0461794963612436,-1.016941661166163,-0.24213288809392003,4.843171787825869,3.5818601374284063,-3.5318196936982806,-2.8916076675162135
train,mccarty-d,1.2277197466624403,-0.6233486678534462,-1.9133941693104413,-0.9895995441915307,-0.5014563024592062,-0.2878996623387219,-0.0989809072318668,-1.291718977666177,0.06991273767096409,-0.9701034273158357,-0.013906893086625209,1.0594248671581123,-0.49241720584065607,-0.7523222277988336
train,mccarty-d,22.94414492733821,-4.6655906126664055,-1.5162887489358738,-0.1580798341573114,-4.203171276273036,-1.4807733353882893,-1.8602963248339934,4.306101966577944,0.7794811080850189,0.6313354920978237,-1.9778938534099746,-1.06762702078901,1.884415765444117,0.7004213740622803
train,mccarty-d,3.6048024907380083,-1.0174775708245265,-0.017082209041014772,-0.5417892547966118,-0.4649778908619325,-0.08148754664907466,0.32077835811710814,-0.6498532434623435,0.3145767283434061,-1.0011033011998893,0.14535856082820936,0.5180271516246515,-0.6800075164081262,-0.1611590214568409
train,mccarty-d,7.284183659852053,-3.055807319515528,-5.971096691236924,-1.8882312687595781,-3.2563538113747112,0.5485441215105782,-2.88050725676564,-2.3246533000446497,2.530150384697587,-0.15653421681793292,-0.3463101920127375,0.3802954561716197,-0.546217699738723,-0.8921481402476903
train,mccarty-d,71.5106200116612,-4.4561734905711905,10.69546360777711,5.407228575222394,3.311234555796974,-4.615209754408139,14.497739235333674,-1.2159521657253423,15.576390322277913,-3.475741252671957,1.4288658063522135,-3.4822351712163435,-5.011544140644023,-3.4980195299476304
train,mccarty-d,31.365812092352904,-4.469236281929544,-1.913228350661028,3.3293155380993964,-1.1723206072169898,-3.399984817157707,-1.1056750905586676,1.3723689935265484,-0.7523265955638619,-3.455409388178838,-2.770924563407932,-1.7601200860982,-0.009234088073257209,-2.3004071620906466
train,mccarty-d,6.459907148322096,-0.8408072162587347,-0.7465621165092314,0.5334568109832118,0.45891003406858577,-0.9243430268699848,0.8873014738832707,0.05230412930028946,-0.9557769074761431,-1.551679763863331,-0.17987702287300522,-0.1592083203358524,0.4387925063636564,-0.5151416883172143
train,mccarty-d,6.962673429514345,-1.2431775847985094,-1.1022920958758526,-0.40193714266140707,-0.615538252521794,1.3686973203400654,-0.2799463577409797,-0.6373718752454698,0.46138372381085846,-0.8933343754479254,0.4027938617436331,1.046727964133402,-1.1835370545227906,0.052716594223104075
train,mccarty-d,7.390417914605243,-1.917804027039672,-2.746730479134112,-1.3585458898254963,-1.1608322794182984,0.3951959068159873,0.5442429131865911,-1.01031460201793,-0.970123912809465,-1.1530722044276038,1.105207573276766,1.3800424443980224,-1.1315170114176911,-1.260486634292187
train,mccarty-d,32.68798800714735,-8.61782592387237,-7.348494659634974,2.9435563888784606,-2.0933519306325454,-0.557426848493037,-6.358916902137715,-6.62899304211122,-1.3660651346141082,-1.270476842509365,-2.4244655958759154,-11.628365577006923,8.29903180999791,-5.8551396402302185
train,mccarty-d,1.5129289033075692,-1.1549495907931775,-2.2463636768978366,-0.8247305669522702,-0.5295045242808867,-0.440449351197514,0.025978278227623202,-2.63369705114121,-0.6524447493758073,-1.5154611906515982,0.0451087212621941,1.1878852035975458,-0.2199184275909594,-1.1069193241001405
train,mccarty-d,10.805978527391728,-3.2769313651475103,0.2141898193922366,0.3916687451618095,-0.47889885218036676,-1.0923412684396037,0.8956537643473143,-0.533773684113487,-1.9149861775249626,0.03036167108688139,0.7552574397906409,-1.5401595057349027,1.1228450865637158,-0.1536295933903362
train,mccarty-d,16.391104735720706,-2.689282446524983,-6.865478498616124,-1.8066098046619647,-1.290833366071255,-2.2874363848562544,3.572135411917007,-3.3351872904220268,-1.2480764053548532,-3.4365635745272365,2.322742400021567,4.48381794775539,0.5676141931076446,-1.9880966231839314
train,mccarty-d,1.509298618165603,-1.1471841048619653,-2.249184068676311,-0.8355999498129204,-0.5269406912141368,-0.41641550404296307,0.013938760034996214,-2.6634973912638897,-0.6567558912534925,-1.54511629617353,0.047029185934673035,1.171760975918609,-0.2185050801779215,-1.0868054003204197
train,mccarty-d,3.2860182615647933,-1.2221925449075073,-2.0917215299421867,-0.33516107361668607,-0.3357538638126072,0.17665721707562287,-1.0188567422980581,-1.46574566211229,0.7731536999089412,-1.0067794361012334,-0.4906520887702818,0.3540286177775112,-0.5690934983223298,-0.21249247707391353
train,mccarty-d,1.1702930353934313,-0.6346439060256055,-1.8250348413826658,-0.9427296622127601,-0.5307620922548215,-0.23897475970535575,-0.10808448065714374,-1.304351525948092,0.10613208469035536,-1.0964053727787455,0.12830290084480686,0.9326851215628297,-0.4649903994022624,-0.7083755729268315
train,mccarty-d,8.354621558854793,-2.0160651587889897,-3.0457332482131503,-0.15078330996765674,0.9446868152754029,0.41332205820143647,-0.553595036727755,-0.05307726856776805,-1.569243835383542,-2.7514370922507947,0.7415086738361907,1.4616486224932137,-2.2451646477530716,-1.3480451746310589
train,mccarty-d,9.003375397517502,-2.5353967911393434,-2.188522636333969,-1.0222783770436115,-0.5752409006392746,-0.20632942371494742,-0.8422832785137297,-1.6462607451804219,-1.1790685373392686,-1.1986725886528307,1.3335121702101878,1.5263849910983314,-0.04489663596475068,-0.37615900165199145
train,mccarty-d,20.161289913759024,-8.149280130282154,-10.483365076877368,-0.4579132311920037,-2.138126549364526,-3.9498344110035934,-1.9171722667024726,2.7946291830199455,-8.295892247188759,-11.165074058467022,8.012960588852005,-3.5590070904687967,3.8839302958746416,5.120459066610506
train,mccarty-d,1.510058424959881,-1.148318080265857,-2.248023494584365,-0.8324147576824441,-0.5279821379548322,-0.4160126408944499,0.031894453905126234,-2.6505667507213326,-0.665798330964252,-1.5421662282068527,0.042331797327337294,1.1754707434093055,-0.2092229850481051,-1.0959628565318982
train,mccarty-d,5.766399371228948,-1.9582592678372777,-2.754579236661027,-1.743874540948995,0.2349591169823906,-0.8870041974175665,0.46271091165503364,-1.942782310682194,-0.37579425852078685,-2.0111490669196725,0.646052894509464,2.6739353178363707,-0.5094425733054125,-0.23411453019171813
train,mccarty-d,19.57541029698961,-1.9371717172552987,-1.917845290383144,2.4145194881231573,0.68324332584572,-0.6717221629488788,3.3151556674260396,1.1705277882400504,-2.38654805937506,-4.800711273975495,2.7366029321705354,0.5405193223807001,1.615800179194621,0.03459177884117136
